n,Er (GPa),sy (GPa),C (GPa),dP/dh (N/m),Wp/Wt,hm (um),
0.176324664,187.3050984,2.76465254,166.4406427,113645.4683,0.654021822,1.38E-01,
0.108847292,224.0892022,1.865514225,139.5020622,901641.8286,0.784176378,8.48E-01,
0.094514699,57.79014077,2.767072661,82.6168209,231317.3921,0.419975483,9.47E-01,
0.057024363,118.050405,1.332605503,86.37221442,708723.6591,0.767839328,1.17E+00,
0.290385171,11.26916826,0.460022447,16.33676457,62637.461,0.419634803,1.28E+00,
0.114666209,155.1846246,1.044328702,87.28122528,152122.1584,0.821350049,1.90E-01,
0.094048889,74.07163023,0.504581679,41.85376578,247088.2571,0.836805235,5.94E-01,
0.323551314,50.80353747,1.182515748,61.13453649,238525.5497,0.527478023,1.05E+00,
0.426333646,197.4350837,2.962346456,200.753119,270246.6437,0.545690903,3.45E-01,
0.080511766,188.452749,1.597739524,116.512142,907467.1963,0.79743593,9.69E-01,
0.32948817,211.0800096,0.752509161,110.1441034,1325554.85,0.799138961,1.38E+00,
0.082406797,169.3488161,2.6211405,146.8539923,195215.1919,0.684379337,2.50E-01,
0.190920886,35.51013762,2.846246157,58.21961296,115258.9146,0.296298891,8.34E-01,
0.191031359,87.08260454,0.177728194,26.12031781,434602.3354,0.910707355,8.69E-01,
0.455650819,101.0035844,1.413327143,106.1568142,584115.7584,0.563701648,1.35E+00,
0.184224223,86.70621774,2.917828137,111.4402219,213419.8494,0.478594913,5.77E-01,
0.455220487,36.54260429,0.073628487,19.2036566,120395.8119,0.809283929,6.55E-01,
0.315716194,150.9090995,2.41399989,151.4064189,338485.9876,0.58738149,5.27E-01,
0.195264081,218.6942641,0.861082219,97.80914792,737374.1827,0.846238932,6.90E-01,
0.216617984,145.0751622,0.167997136,31.35786182,902632.4111,0.931071367,1.12E+00,
0.049760946,191.757141,1.747721634,120.1918955,724917.3319,0.797771078,7.56E-01,
0.142416309,208.2893484,1.056298554,100.7504326,1434949.675,0.840154952,1.38E+00,
0.375010907,93.04273866,2.005352827,108.9110749,372648.8582,0.516655043,9.39E-01,
0.284938391,126.0819017,2.694456938,140.2244692,309290.7056,0.543713552,5.77E-01,
0.42938446,226.7522257,2.832921329,215.1387722,111481.5426,0.570646525,1.25E-01,
0.374024706,103.7059142,2.946276338,131.3215208,58659.66392,0.457493366,1.38E-01,
0.169765229,161.5895691,1.769461297,125.0901916,1122188.6,0.720185201,1.49E+00,
0.499553346,43.26444686,1.119859008,56.99697738,47528.41261,0.458169386,2.57E-01,
0.054384639,21.19845506,2.09199016,36.14672908,88152.80768,0.296983601,1.04E+00,
0.353766251,41.72126693,0.762616475,46.89573788,116626.44,0.568004014,6.11E-01,
0.482087898,97.99279257,2.172578647,119.7226824,284577.0123,0.477718971,7.03E-01,
0.260429126,131.6598811,1.153147162,99.39520045,470993.8935,0.723578615,7.61E-01,
0.146981353,207.7007442,0.883790521,90.69743651,848690.1442,0.857628516,8.07E-01,
0.29965208,18.72280107,0.237746488,17.900443,27543.60922,0.663245829,2.97E-01,
0.247786342,132.7846035,0.053984097,15.12573329,513286.1168,0.961444045,6.71E-01,
0.05198077,84.77291338,2.76993108,104.6103688,360024.9782,0.521249097,9.61E-01,
0.044893765,188.4147943,0.781933864,69.26042654,147547.164,0.896109615,1.40E-01,
0.327448649,49.61119965,1.192514678,60.46588552,119628.6586,0.519498271,5.42E-01,
0.097900907,22.00937415,1.026261831,31.91334931,24819.07089,0.433278958,2.57E-01,
0.171280428,217.6788505,1.959680449,150.0381928,560976.2299,0.74554822,5.65E-01,
0.326287766,178.7024701,2.151644664,160.018507,777704.8614,0.631556944,1.02E+00,
0.133556038,182.3288377,1.885254074,132.3413246,263050.4576,0.742696432,3.06E-01,
0.174070529,229.4642937,0.30623315,48.25772932,176677.7318,0.93103961,1.45E-01,
0.128766079,230.5794812,1.889258034,144.7425329,925900.8874,0.777528642,8.59E-01,
0.14744886,32.50502622,0.914168098,39.93268564,180925.5406,0.546055319,1.19E+00,
0.412897749,144.9872785,1.938760094,143.9794844,448068.72,0.58099698,7.35E-01,
0.336338,154.3386234,0.67189494,90.64458139,782243.0906,0.780167592,1.08E+00,
0.456286336,223.1026836,1.252273587,164.6784918,1335970.814,0.675391373,1.46E+00,
0.182802761,79.53266824,1.644605173,85.64435117,238935.1419,0.597897014,6.52E-01,
0.33293306,179.6176443,2.121093952,160.251461,906044.3308,0.631899471,1.19E+00,
0.005099942,144.0022888,1.033496705,74.74258107,1127617.132,0.855252445,1.40E+00,
0.037707544,60.95838704,1.694556171,71.08302293,319351.6375,0.574776523,1.12E+00,
0.030585974,101.9304763,2.887322841,117.2569296,233955.4366,0.562162961,5.12E-01,
0.063776595,180.9890177,0.562007444,55.49555123,629250.8425,0.913461786,6.10E-01,
0.18742326,86.61716748,1.034970585,72.75091599,498962.5648,0.709163181,1.17E+00,
0.179945894,69.45457036,2.605221081,93.1439708,146402.0118,0.456981129,4.94E-01,
0.067881754,141.3287495,1.850052041,112.3879509,766586.5657,0.731017346,1.11E+00,
0.405937421,163.7686523,1.482976626,139.9481653,183117.8693,0.644362133,2.62E-01,
0.24646871,139.6474041,0.483732964,63.98651203,433073.1011,0.846189473,6.09E-01,
0.208793425,204.3657944,0.428562949,63.76306523,1370689.791,0.896274139,1.31E+00,
0.227054265,25.47891508,0.437862803,26.51263535,140319.4094,0.633167778,1.13E+00,
0.438750903,176.1109766,0.578069577,105.5140426,104314.0045,0.75476457,1.34E-01,
0.177578444,66.1499577,2.150186184,84.82822581,148437.9612,0.493542753,5.13E-01,
0.004822274,189.4278468,2.035629546,126.3455212,866503.1179,0.787534363,9.11E-01,
0.016157947,107.7194632,1.848648788,97.10686119,482445.0716,0.697474193,9.09E-01,
0.135800342,103.241287,2.624534184,117.4810169,66415.80871,0.559224497,1.45E-01,
0.309318343,122.8354736,0.334906675,55.28394925,847528.6202,0.844183514,1.37E+00,
0.177423813,171.3680123,0.465206018,59.53158466,401440.0572,0.889817959,4.42E-01,
0.395632717,146.8234605,1.714627794,137.5112649,799751.5932,0.611335102,1.28E+00,
0.39787148,109.1318861,2.448889239,129.4060331,636427.9903,0.497633619,1.40E+00,
0.397104891,126.3711609,2.603737885,144.7227116,689610.2725,0.511203098,1.32E+00,
0.226315212,54.23959207,1.469486968,66.57465796,241729.465,0.525289569,9.93E-01,
0.192143861,223.3952435,1.635464224,140.7017331,1498624.126,0.768716145,1.46E+00,
0.311473406,163.7750217,1.933014076,144.8843255,447603.8305,0.644399217,6.29E-01,
0.115602571,27.03139801,1.804467969,42.81255552,25001.81704,0.349690856,2.24E-01,
0.191800347,64.73162543,2.592839256,88.95787138,269672.2426,0.438937975,9.85E-01,
0.478647935,71.61991156,1.72524757,90.62482785,396244.4812,0.469228975,1.32E+00,
0.480410249,103.5111853,0.898471305,94.46886328,144070.7267,0.624004002,3.18E-01,
0.161433218,39.28613755,0.311598965,26.40694142,84303.63387,0.794494179,3.94E-01,
0.465702381,191.2752432,1.304188218,154.0493504,495886.6962,0.649736307,6.26E-01,
0.359219982,179.6069153,0.493382764,87.55760838,128645.0208,0.814791262,1.54E-01,
0.271396467,119.8868449,1.817195262,116.5501947,786149.6065,0.622229463,1.47E+00,
0.277763829,165.7853591,0.294424253,54.80140243,586095.778,0.887004422,6.93E-01,
0.371541496,145.9633683,1.139227736,115.1322856,272066.4752,0.686739897,4.19E-01,
0.013913148,129.3205243,0.443691443,39.33734414,731992.2703,0.922781182,9.14E-01,
0.157678031,129.9369804,0.629373877,63.51320013,84353.05731,0.847131716,1.23E-01,
0.160519678,62.48058586,0.913884357,57.3845141,64438.68693,0.685245184,2.08E-01,
0.150229059,216.1644074,0.39744928,53.92963321,616866.5395,0.921014298,5.33E-01,
0.24566026,103.7859822,2.1003879,112.5133421,614264.5377,0.574709932,1.34E+00,
0.199708453,189.2683627,1.384418827,121.2135112,186751.7858,0.77002691,2.10E-01,
0.398221365,186.1009333,2.712363463,185.6693442,729304.54,0.564382413,9.67E-01,
0.448343095,85.86594195,0.103859133,35.51844707,595587.0122,0.846777293,1.40E+00,
0.061363283,176.8818813,1.463255023,106.06842,1182551.842,0.810351898,1.31E+00,
0.400518496,90.20527228,1.845322803,104.9620207,343167.2617,0.51875618,8.91E-01,
0.03715835,194.5964727,1.324006309,99.87086256,183233.3953,0.845380484,1.79E-01,
0.293050584,90.91861152,2.689096566,114.8874223,265030.1198,0.475535923,6.93E-01,
0.119401937,224.5353588,0.156369695,23.63743924,135847.8308,0.963969732,1.08E-01,
0.467818365,161.2304669,0.653864472,109.4269999,84043.846,0.716863428,1.20E-01,
0.202857706,33.35646781,2.153865612,52.62369328,169919.6879,0.334932762,1.26E+00,
0.442019372,96.38513449,1.321987939,100.0993272,564312.594,0.573526714,1.35E+00,
0.265873539,19.28624592,2.950998142,36.76112398,47127.01666,0.206736664,7.37E-01,
0.295372392,56.31295567,1.608665443,71.6920621,65450.09534,0.490320734,2.66E-01,
0.176601644,165.2305704,1.467102239,115.3894588,654981.9344,0.753069795,8.33E-01,
0.368098421,144.7399324,0.953076669,106.1902742,417558.964,0.712981652,6.39E-01,
0.413268695,55.14904399,0.589010012,52.42924915,53929.71735,0.634631886,2.11E-01,
0.092013661,111.0218666,1.827027608,101.9440587,448214.4313,0.677646704,8.44E-01,
0.495514722,197.4424992,0.379812546,105.9378133,497150.8405,0.769231549,5.88E-01,
0.05609543,71.44485351,0.685498364,48.09525394,560848.1839,0.802824955,1.42E+00,
0.226056679,208.7907946,0.098170566,24.21169019,658467.5119,0.959087814,5.80E-01,
0.177365311,73.75090664,2.580125371,96.49341804,435169.0589,0.473816675,1.37E+00,
0.306093859,221.3425594,1.273176511,139.940989,1377128.671,0.751184136,1.41E+00,
0.037901103,104.6923294,1.416274884,84.10700675,404338.3199,0.742386254,7.57E-01,
0.191406053,108.0967454,1.599791429,99.91311899,408835.8105,0.661892446,8.09E-01,
0.382022477,161.6245032,2.129566651,155.8601024,342851.8824,0.593854494,5.05E-01,
0.483286977,65.82460745,1.104434371,75.37658095,267757.1692,0.530278963,9.37E-01,
0.407863048,218.9828638,1.151849266,149.7739651,983314.5195,0.711150484,1.06E+00,
0.264036305,93.57238519,0.886801036,74.44783411,320217.5498,0.715347199,7.10E-01,
0.012655639,156.9751893,2.695734087,138.7531824,273065.8769,0.689275888,3.69E-01,
0.201026061,25.4813717,0.056476842,8.333720982,44770.57302,0.9066149,2.93E-01,
0.088550134,188.330211,1.995799854,133.3831041,1162262.377,0.756119484,1.29E+00,
0.470422779,79.77392683,1.93060014,100.4008725,496419.9608,0.468710828,1.49E+00,
0.230462844,152.3013656,2.743583411,153.5205704,363912.707,0.596241297,5.53E-01,
0.04014797,172.2138366,0.615988965,56.36191892,535790.3004,0.91043278,5.37E-01,
0.168869694,115.3550969,1.67027356,103.8790876,74356.15542,0.674132664,1.37E-01,
0.331334801,31.10932886,0.081059002,14.52843031,116233.7263,0.848053138,6.91E-01,
0.139385407,89.87479726,2.155071319,100.6542853,131561.0436,0.575442731,3.23E-01,
0.103962485,98.88466008,1.094348852,74.67647797,664764.1547,0.755466364,1.32E+00,
0.256162554,29.1535024,2.030073036,46.99889143,56053.03816,0.306500481,4.90E-01,
0.113989177,221.9951191,2.65821606,169.3393248,150181.7908,0.717001642,1.50E-01,
0.306342836,191.4741229,2.568581687,175.8770632,454686.4615,0.617997144,5.65E-01,
0.357642606,180.5673401,0.775717172,107.7501528,1080271.113,0.767805391,1.32E+00,
0.231536143,71.71526066,1.872043459,86.26442507,39978.34867,0.528460356,1.26E-01,
0.156486232,67.66397784,2.322639829,87.86198484,175967.5811,0.485601198,5.97E-01,
0.041195654,177.426253,2.794666625,151.2026672,846535.4946,0.6950733,1.03E+00,
0.454309389,122.1980273,0.085262493,40.16420497,824347.3366,0.875719173,1.38E+00,
0.494910777,148.0822982,1.767055437,148.4349278,911725.0944,0.563548836,1.50E+00,
0.359730476,52.20534408,0.580281865,48.58207654,48009.34816,0.653334953,1.94E-01,
0.232897319,67.19822643,2.270425396,88.33214105,372028.8623,0.467784275,1.29E+00,
0.372017981,72.49481895,0.210558439,38.02306,177083.7227,0.815315344,4.84E-01,
0.192951272,211.3349351,1.597328014,135.9224192,955997.7785,0.765098765,9.79E-01,
0.365616677,54.45160507,0.238162218,34.27007828,272236.8461,0.778506582,9.95E-01,
0.223657999,156.3826131,0.83715157,87.86253171,1145981.733,0.806187447,1.49E+00,
0.078517899,202.4193899,0.831941647,77.77604897,654020.7961,0.885294123,6.00E-01,
0.158711913,19.5478229,1.636052027,32.59303926,47489.3406,0.300013052,6.11E-01,
0.432487958,156.2614716,2.129287257,157.1355628,592591.2977,0.567364896,9.18E-01,
0.168791028,19.7069658,1.933947137,33.79007013,79580.54686,0.271727722,1.05E+00,
0.067439396,190.7348894,1.644147193,117.5456341,274654.9678,0.799801702,2.89E-01,
0.025313204,78.06903715,0.573422193,42.80502837,584635.86,0.851834268,1.28E+00,
0.238413753,83.37640579,2.581538675,105.8457362,350440.6234,0.483380176,9.85E-01,
0.00957716,83.63643163,2.447196951,97.73625915,401955.5068,0.562752122,1.06E+00,
0.256876139,206.3763236,2.201671572,165.9053004,875764.3565,0.679747782,9.79E-01,
0.162648348,65.87638865,0.574523407,46.3627989,254858.9706,0.776151657,7.36E-01,
0.090025074,172.3518639,0.379414937,42.9798023,1269281.31,0.928237573,1.28E+00,
0.439981801,98.70714155,2.583961786,124.626365,464926.5238,0.457687257,1.15E+00,
0.299346756,134.7309478,2.882323754,150.117865,645882.5644,0.536485894,1.14E+00,
0.168686016,95.70193142,0.593177911,55.42923658,453496.7729,0.817582776,8.96E-01,
0.325805892,165.5566381,2.107259146,152.2018927,158878.0916,0.62401742,2.24E-01,
0.307499219,123.378691,0.503220071,67.97656753,169551.7616,0.80491021,2.80E-01,
0.239324661,165.7910193,0.813614717,90.48829678,1066911.807,0.808949498,1.32E+00,
0.001424566,132.596535,2.309272525,118.4223784,483136.5155,0.694729123,7.54E-01,
0.393819974,216.6363996,2.478076947,195.9511262,1033693.684,0.603261145,1.18E+00,
0.365506682,208.4223445,2.410696616,186.4380971,793680.3812,0.615741388,9.28E-01,
0.436562198,187.3355185,0.783487166,122.5326171,671613.6353,0.72767363,8.30E-01,
0.029802722,96.59841447,1.498038758,83.475419,543419.8877,0.71770905,1.12E+00,
0.355182294,157.8497784,2.515253509,160.7893428,345201.621,0.570739153,5.24E-01,
0.360806738,74.80707378,1.53480554,86.442175,442763.6628,0.535424584,1.35E+00,
0.281125835,104.8922529,2.971251964,129.4301804,113638.0483,0.486166327,2.59E-01,
0.284916538,18.01455989,0.866723248,27.11065108,26138.1608,0.381682758,3.45E-01,
0.294108081,173.4032523,1.46072526,130.6967814,1143789.173,0.707856564,1.47E+00,
0.129390625,143.4636476,0.485692299,53.07864009,218680.5653,0.889803657,2.76E-01,
0.040799091,138.7870456,0.757722063,62.33111263,921581.3203,0.875040694,1.17E+00,
0.277769655,11.65572924,1.117289555,20.12476833,16285.13531,0.246133748,3.76E-01,
0.391678945,156.7744408,0.598808647,93.76184951,767830.0157,0.766735796,1.07E+00,
0.292033955,29.33010892,0.187605889,20.29177,175059.5306,0.770342799,1.14E+00,
0.278481891,184.4296309,0.671664591,90.4910561,1303204.209,0.823237031,1.48E+00,
0.005082122,11.1045283,2.340943621,24.31651549,46365.37588,0.228544479,1.04E+00,
0.085099827,12.06384997,0.66517889,18.3964402,28171.72596,0.39804509,5.39E-01,
0.401294225,104.2291716,2.049483854,119.0172741,239955.6853,0.52325598,5.44E-01,
0.147253997,215.4116989,2.14781526,153.5397168,1045174.538,0.738482619,1.06E+00,
0.495234866,98.83638446,1.213943965,102.029332,483337.3525,0.568014437,1.14E+00,
0.320621835,173.0375021,0.515770701,82.25021748,805321.1543,0.825808491,9.75E-01,
0.071084202,18.78172699,1.641618245,31.42306672,7984.933441,0.311836574,1.05E-01,
0.316775227,224.3326189,0.164626311,48.68176307,836496.0421,0.921400873,7.47E-01,
0.340935411,186.5471862,1.383518804,138.253516,506290.7626,0.702988352,6.20E-01,
0.045990673,225.7909976,0.874092275,78.49800634,1182802.449,0.899233423,9.58E-01,
0.475659897,164.638567,2.282121539,169.7338397,149099.5843,0.545403276,2.24E-01,
0.224198102,178.729083,1.927842168,142.2672867,1145179.663,0.696730835,1.42E+00,
0.402294614,205.3871064,2.617582783,194.7281949,887720.6571,0.582887233,1.07E+00,
0.232218013,49.15177116,1.807990073,66.95376566,181024.0751,0.451677345,8.55E-01,
0.42015499,157.4813877,1.578533203,141.4292812,318062.8441,0.622793539,4.76E-01,
0.451200986,161.7133439,0.731587038,111.828796,148166.6483,0.713880237,2.10E-01,
0.027721203,100.3279729,0.939094574,64.25803449,356370.717,0.813884828,6.47E-01,
0.020578728,171.6652958,0.772327731,64.65785733,1135118.643,0.897685143,1.15E+00,
0.116832006,210.1652544,0.942190405,90.669998,760774.4535,0.863060831,7.04E-01,
0.31733551,139.6522378,1.11496195,106.0924103,634882.9446,0.710551981,9.93E-01,
0.319187994,224.6846982,0.483737586,89.26834515,1556366.549,0.85100988,1.48E+00,
0.026043243,197.4211252,2.900144193,159.6164331,1302614.817,0.71352994,1.42E+00,
0.085059845,162.7319234,0.54770727,55.23422527,568817.8292,0.902595019,6.20E-01,
0.201094348,70.47551055,2.347954157,91.40948022,72935.7575,0.479744999,2.40E-01,
0.126274114,167.7660487,0.822243632,78.39293753,1103073.945,0.853930849,1.26E+00,
0.005943838,34.54405153,1.898336421,51.419526,148235.1377,0.402428028,1.01E+00,
0.410834781,101.6407402,0.682914678,79.58302044,110662.2168,0.695285329,2.38E-01,
0.497039308,226.9865532,0.374431296,114.7618433,594754.6579,0.778064554,6.23E-01,
0.296759629,199.2580471,2.97074085,189.1086592,1037990.726,0.600093941,1.26E+00,
0.186562746,132.7458329,0.18715253,30.33105323,957419.8901,0.929621492,1.27E+00,
0.485904773,139.2727208,0.134107819,57.04991201,484789.1331,0.836166498,7.49E-01,
0.245361418,13.31686553,0.033313052,5.167589087,66467.83961,0.88541422,8.55E-01,
0.029277311,128.7148811,0.830245111,64.09707838,753648.8761,0.861304461,1.04E+00,
0.015457789,107.0659242,0.589910222,47.06457637,266267.3672,0.885053451,4.17E-01,
0.301737935,147.6589017,2.408207844,148.397784,897795.122,0.589806995,1.42E+00,
0.06881143,106.8129138,1.009149863,71.31468075,59794.38073,0.795498588,1.06E-01,
0.485587818,50.2587821,1.350228742,66.36359309,65330.0528,0.452894771,3.06E-01,
0.027601156,81.13782532,0.509170175,39.99579255,529173.4232,0.869523288,1.10E+00,
0.485400778,159.0283181,1.269772919,138.906128,554358.1091,0.623349328,8.34E-01,
0.331955456,205.4278194,0.916937426,119.7359581,945669.827,0.772944682,1.02E+00,
0.035704562,139.5362847,0.557578529,49.55102951,520807.941,0.90519311,6.31E-01,
0.229650937,223.5424191,1.229047793,126.2012024,1430353.301,0.792327738,1.38E+00,
0.436247629,92.92136113,2.08937117,112.5552722,265958.7094,0.48866332,6.84E-01,
0.312722329,156.7503937,1.308487846,120.2569288,310783.6154,0.703173856,4.40E-01,
0.05471563,44.73661008,1.648185891,58.90872898,76632.13136,0.497268702,3.81E-01,
0.144781751,185.5333231,2.073066932,141.305133,849273.9711,0.723209436,9.90E-01,
0.267211003,24.42953879,2.39052494,41.92745096,26516.59434,0.243621362,2.96E-01,
0.253005804,97.85861842,2.059000384,108.2676929,143049.749,0.564629478,3.31E-01,
0.239131271,35.60828922,2.326792395,56.39266556,200624.81,0.322609773,1.42E+00,
0.122783426,89.98183589,1.210873289,76.65708857,595469.9933,0.712148178,1.33E+00,
0.223264652,158.232081,1.106382932,102.3171118,628630.454,0.770469318,8.30E-01,
0.064556329,15.95735192,2.068941061,28.80138922,76035.3821,0.265031265,1.21E+00,
0.042597384,213.731057,1.103876671,91.13472879,351749.4215,0.874097585,3.07E-01,
0.128252833,204.8130728,0.979487538,93.73729288,238669.7511,0.852473847,2.29E-01,
0.052863139,191.4116938,1.637149778,115.7453322,1089485.371,0.806795912,1.13E+00,
0.112785435,136.9284628,1.649538317,107.6271241,627521.7425,0.729977643,9.44E-01,
0.146449238,83.82280409,1.722408434,88.49601407,407230.1452,0.611530223,1.04E+00,
0.374475529,171.8302109,2.321146681,165.796867,330512.3487,0.590794454,4.62E-01,
0.069547369,136.8773005,1.759825317,108.0719296,874314.1589,0.734732685,1.30E+00,
0.288920267,184.6853094,1.252258084,125.0141125,1141928.283,0.741428946,1.36E+00,
0.349938573,182.320613,0.269868729,64.29763712,242419.8453,0.870426985,2.74E-01,
0.054420198,220.2121174,0.728942341,69.21304754,143827.191,0.909341897,1.18E-01,
0.323725716,99.71703761,1.18439629,91.30726194,467450.3423,0.649358111,1.03E+00,
0.097244956,64.03351118,2.84047653,89.27607318,49228.71105,0.436633089,1.81E-01,
0.369511488,228.8353336,1.525850759,164.6653529,1377862.685,0.697792793,1.43E+00,
0.373572508,183.1406285,2.091918183,165.4542725,499554.6639,0.618655113,6.52E-01,
0.31796498,152.6680661,0.419065247,69.58844758,975336.4234,0.836861374,1.31E+00,
0.358718455,128.0128274,2.166279527,135.0910248,693935.742,0.563507527,1.27E+00,
0.373349107,185.0932345,1.888513436,160.1657974,374290.6783,0.637408815,4.80E-01,
0.169660909,198.2273313,1.846499192,139.6803999,723850.6714,0.743256714,7.90E-01,
0.247843768,177.0489741,2.922290054,172.040174,968318.0378,0.603402433,1.29E+00,
0.432558676,165.8488054,1.389952386,140.6728729,182132.8086,0.642365333,2.59E-01,
0.229077759,148.8486908,0.909489455,90.52441844,1053005.648,0.787809849,1.45E+00,
0.156281293,212.2550571,0.673268828,77.9052393,598169.6974,0.88141491,5.48E-01,
0.197169276,115.086752,1.059861544,84.70102226,453307.061,0.745728614,8.04E-01,
0.077709376,146.8357822,1.557068453,104.434886,653441.7015,0.766546274,8.91E-01,
0.273704836,110.8520125,1.294964846,97.03324497,422842.1325,0.672291513,8.24E-01,
0.422598008,197.1378244,0.046474869,33.87713714,888218.1726,0.935043598,8.97E-01,
0.45658735,42.79571024,0.030813637,14.54965654,305430.3902,0.87947429,1.36E+00,
0.008120063,77.63826517,0.963488082,58.61607239,490642.6165,0.775681844,1.17E+00,
0.100565266,14.55393791,2.107767695,27.08615298,39363.98351,0.244097929,7.04E-01,
0.227260332,133.7495831,2.447640351,136.5161708,452694.9088,0.597692382,7.71E-01,
0.395434136,129.8885638,1.986176144,134.6122234,628435.2965,0.567438221,1.14E+00,
0.263418833,136.8276898,2.739413843,146.6702697,684497.299,0.563720555,1.17E+00,
0.389548651,65.40161466,1.423129533,78.2203504,167939.2173,0.5155678,5.90E-01,
0.145900911,195.9177576,2.310060068,152.9486154,433819.8478,0.710815414,4.87E-01,
0.105526451,143.2969859,1.46504328,102.2571264,376280.6896,0.762170665,5.30E-01,
0.485527265,23.60153747,0.563382485,30.60628348,63729.70755,0.478764694,6.14E-01,
0.239690714,160.2993342,0.286933252,48.82957974,1255979.051,0.899771246,1.49E+00,
0.282674196,17.32898176,0.280870745,18.17030168,43391.49599,0.624804958,5.15E-01,
0.28962975,142.8374628,1.237555046,109.6705981,809023.9231,0.710272956,1.23E+00,
0.451223842,218.0368083,2.091122137,192.8889892,424549.2853,0.604228444,4.87E-01,
0.492886608,33.99075978,0.237361162,29.91836734,106673.2482,0.658563083,6.71E-01,
0.493083629,199.8460843,2.395876067,196.2512453,1081020.494,0.554591905,1.37E+00,
0.342137071,27.5940316,0.510264355,31.18629476,41222.09313,0.573184431,3.21E-01,
0.025401518,153.2652717,1.573751927,102.2054301,652468.8531,0.79240144,8.26E-01,
0.018755723,198.2132704,1.048464289,83.41653679,1496621.51,0.880893904,1.37E+00,
0.195018159,66.58208068,1.283901825,70.40345923,274665.459,0.611970017,8.80E-01,
0.043773975,185.319508,0.325062309,34.31424679,1561790.082,0.948421729,1.40E+00,
0.092672143,177.7818154,0.377823551,43.37935262,824765.3123,0.929260376,8.10E-01,
0.375012973,118.3384378,1.379423784,110.4880245,598607.4835,0.626198392,1.15E+00,
0.493811206,102.1994905,2.802228249,132.2438357,252030.6457,0.438178426,6.10E-01,
0.20328458,151.1525736,1.752635861,123.7462306,967453.594,0.697061479,1.39E+00,
0.179519436,61.01468651,1.720432427,74.67859406,118153.6807,0.529080351,4.31E-01,
0.364043003,128.5936554,0.618255209,82.49333288,314019.425,0.758091378,5.22E-01,
0.141266573,136.1137577,0.349907012,42.66426705,961728.1922,0.90712453,1.26E+00,
0.422509919,73.01759747,1.475793476,86.04551872,35243.31922,0.517070139,1.12E-01,
0.433380237,135.7090037,1.759148472,135.4281729,841635.2819,0.579165196,1.47E+00,
0.342016887,108.6783556,0.257472694,48.52782628,174455.0918,0.843658386,3.18E-01,
0.010996289,82.09599515,2.572021286,98.75316026,144071.3779,0.543227943,3.90E-01,
0.072105386,13.30695714,0.389462324,16.39271118,51685.75141,0.562371605,8.07E-01,
0.190360908,100.6045674,2.737682828,119.6154418,497134.5984,0.525644758,1.14E+00,
0.203926325,21.87807673,1.383965834,34.63510848,83120.19465,0.341067071,9.29E-01,
0.313471321,144.8080896,0.994967504,102.3462476,187312.7199,0.733686538,2.80E-01,
0.117383443,29.2193046,1.132811714,39.99247395,33202.22016,0.473568656,2.54E-01,
0.092014067,158.5572826,2.564293708,141.818836,227541.0369,0.672665323,3.12E-01,
0.173814265,23.3801472,2.510655958,40.63487405,36269.84802,0.256645258,4.10E-01,
0.171732464,166.7316891,2.453758247,148.6870786,1010241.363,0.66021651,1.35E+00,
0.207392647,126.2826391,1.182381987,94.21837801,352225.8251,0.73689881,5.79E-01,
0.332794279,165.85102,0.917208079,107.8684556,209821.8999,0.750915881,2.77E-01,
0.228843186,143.5681027,2.395640156,140.6706088,689983.676,0.61505799,1.09E+00,
0.02436618,69.54046131,1.355073878,68.20228219,83351.81918,0.671066521,2.41E-01,
0.139101518,111.5442628,2.056391614,110.6308352,338355.3691,0.633802902,6.57E-01,
0.017515696,175.9882241,0.989007631,77.56895901,347237.0455,0.876720108,3.53E-01,
0.275843228,21.10254768,1.639951269,34.9341576,93663.57995,0.281642031,1.15E+00,
0.282100712,185.6775221,2.345303151,164.4024453,418990.0644,0.640976031,5.26E-01,
0.143091561,139.4215868,1.409871733,102.1372281,869367.9536,0.749104367,1.28E+00,
0.154032434,106.1450938,2.677423718,120.9851131,223063.562,0.554667334,4.77E-01,
0.136260319,101.9365897,2.724199401,118.3541489,427672.9792,0.546827972,9.52E-01,
0.113104444,75.8124022,2.388535171,94.16965687,94590.16339,0.51733208,2.82E-01,
0.115400283,225.0831906,0.176822048,25.92962377,732000.2385,0.96146328,5.81E-01,
0.059000594,124.3767087,1.940611715,108.5953006,823414.4938,0.699910157,1.37E+00,
0.358299916,79.8766557,0.815733269,71.0472212,378739.8315,0.662773187,1.02E+00,
0.402410463,191.0001721,1.960872773,168.7547794,194432.2474,0.621613295,2.46E-01,
0.262180379,217.5967802,0.338670095,63.6296038,156532.2823,0.897779728,1.44E-01,
0.034005069,68.05249461,1.956130231,80.1083964,253909.419,0.564926713,8.09E-01,
0.03832814,26.68456218,2.771016506,45.70602288,91763.33908,0.291841759,8.67E-01,
0.28604149,42.98356508,1.014628723,51.50300338,136512.2267,0.539176781,7.00E-01,
0.062182779,104.7542242,2.668806505,116.3214428,83055.53676,0.581287866,1.75E-01,
0.107316913,168.3407121,1.374912424,105.0760463,730527.5813,0.794912099,8.69E-01,
0.160456006,167.3398823,0.250880531,37.15472817,732976.2441,0.93133058,7.84E-01,
0.000493204,78.3519212,0.148688528,14.02037624,594126.2258,0.956469868,1.11E+00,
0.459061816,223.7229758,1.168894194,161.4596696,778573.0721,0.682770822,8.48E-01,
